layers.dns.dns.flags_tree.dns.flags.authoritative,layers.dns.dns.response_to,Disk_Write,Active,layers.icmp.udp.udp.checksum,Inactive,layers.dns.dns.flags_tree.dns.flags.recdesired,layers.dns.dns.flags_tree.dns.flags.response,Tcp_Established,Buffers,MemFree,pgfree,layers.rtps.rtps.version,layers.ip.ip.checksum,pgalloc_dma,Net_Received,pgpgin,layers.ip.ip.ttl,layers.rtps.rtps.magic,layers.rtps.rtps.version_tree.rtps.version.minor,publisher_count,pgactivate,Tcp_Close,layers.udp.udp.checksum,src_topic,Tcp_TimeWait,msg_data,SwapFree,nr_inactive_file,nr_active_file,layers.rtps.rtps.version_tree.rtps.version.major,pgmajfault,layers.dns.dns.count.answers,Cached,layers.dns.dns.flags_tree.dns.flags.opcode,layers.udp.udp.stream,layers.icmp.ip.ip.checksum,subscribers_count,layers.dns.dns.count.add_rr,layers.dns.dns.flags_tree.dns.flags.ad,layers.icmp.icmp.checksum,Tcp_Syn,layers.dns.dns.flags_tree.dns.flags.recavail,layers.dns.dns.flags_tree.dns.flags.z,pgfault,layers.dns.dns.count.queries,msg_type,layers.udp.udp.payload,pgdeactivate,layers.ip.ip.ttl_tree._ws.expert._ws.expert.severity,layers.ip.ip.ttl_tree._ws.expert._ws.expert.group,layers.dns.dns.flags_tree.dns.flags.truncated,layers.udp.udp.stream.pnum,pgpgout,layers.dns.dns.flags,layers.rtps.rtps.vendorId,layers.ip.ip.stream,Tcp_Listen,topic_name,Net_Sent,Disk_Read,attack,timestamp
0.0,16070.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3571,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2909.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,4504,-1.0,4194304.0,33554432.0,0.0,7.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3783278
0.0,16071.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3570,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2909.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,8358,-1.0,4194304.0,33554432.0,0.0,8.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.37881
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,17183,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2910.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,2812,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.379292
0.0,16074.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3579,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2910.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,2813,-1.0,4194304.0,33554432.0,0.0,2.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3797739
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,9164,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2911.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,2812,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.380256
0.0,16076.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3577,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2911.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,2813,-1.0,4194304.0,33554432.0,0.0,2.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.380738
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,15472,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,884.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,6509,-1.0,-1.0,-1.0,0.0,3.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.38122
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,15471,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,884.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,6829,-1.0,-1.0,-1.0,0.0,4.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3817024
0.0,16078.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3585,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,884.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,6510,-1.0,4194304.0,33554432.0,0.0,5.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3821845
0.0,16079.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3584,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,884.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,6830,-1.0,4194304.0,33554432.0,0.0,6.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3826666
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,15470,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,884.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,6509,-1.0,-1.0,-1.0,0.0,7.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3831484
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,15469,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,884.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,6829,-1.0,-1.0,-1.0,0.0,8.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3836305
0.0,16082.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3583,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,884.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,6510,-1.0,4194304.0,33554432.0,0.0,9.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3841126
0.0,16083.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3582,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,884.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,6830,-1.0,4194304.0,33554432.0,0.0,10.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3845947
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,1808,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2912.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,960,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.385077
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,1807,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2912.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,7495,-1.0,-1.0,-1.0,0.0,2.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.385559
0.0,16086.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3564,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2912.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,961,-1.0,4194304.0,33554432.0,0.0,3.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3860412
0.0,16087.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3563,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2912.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,7496,-1.0,4194304.0,33554432.0,0.0,4.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3865232
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,1806,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2912.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,960,-1.0,-1.0,-1.0,0.0,5.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.387005
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,1805,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2912.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,7495,-1.0,-1.0,-1.0,0.0,6.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3874872
0.0,16090.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3562,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2912.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,961,-1.0,4194304.0,33554432.0,0.0,7.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3879693
0.0,16091.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3561,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2912.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,7496,-1.0,4194304.0,33554432.0,0.0,8.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3884513
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,1819,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2545.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,6615,-1.0,-1.0,-1.0,0.0,3.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3889337
0.0,16094.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3569,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2545.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,6616,-1.0,4194304.0,33554432.0,0.0,4.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3894157
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,17830,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2913.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,6615,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3898978
0.0,16096.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3568,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2913.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,6616,-1.0,4194304.0,33554432.0,0.0,2.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3903797
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,11560,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2914.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,2852,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3908617
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,11559,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2914.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,2551,-1.0,-1.0,-1.0,0.0,2.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3913438
0.0,16098.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3577,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2914.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,2853,-1.0,4194304.0,33554432.0,0.0,3.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.391826
0.0,16099.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3576,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2914.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,2553,-1.0,4194304.0,33554432.0,0.0,4.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3923082
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,11558,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2914.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,2852,-1.0,-1.0,-1.0,0.0,5.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3927903
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,11557,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2914.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,2551,-1.0,-1.0,-1.0,0.0,6.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3932724
0.0,16102.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3575,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2914.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,2853,-1.0,4194304.0,33554432.0,0.0,7.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3937545
0.0,16103.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3574,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2914.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,2553,-1.0,4194304.0,33554432.0,0.0,8.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3942363
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,1210,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2915.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,10617,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3947184
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,1209,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2915.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,6425,-1.0,-1.0,-1.0,0.0,2.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3952005
0.0,16106.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3556,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2915.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,10618,-1.0,4194304.0,33554432.0,0.0,3.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3956826
0.0,16107.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3555,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2915.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,6426,-1.0,4194304.0,33554432.0,0.0,4.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.396165
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,1208,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2915.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,10617,-1.0,-1.0,-1.0,0.0,5.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.396647
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,1207,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2915.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,6425,-1.0,-1.0,-1.0,0.0,6.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.397129
0.0,16110.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3554,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2915.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,10618,-1.0,4194304.0,33554432.0,0.0,7.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.397611
0.0,16111.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3553,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2915.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,6426,-1.0,4194304.0,33554432.0,0.0,8.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.398093
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,17190,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2916.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,456,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.398575
0.0,16114.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3562,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2916.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,458,-1.0,4194304.0,33554432.0,0.0,2.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3990571
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,16,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1294.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,456,-1.0,-1.0,-1.0,0.0,3.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.3995392
0.0,16116.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3561,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1294.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,458,-1.0,4194304.0,33554432.0,0.0,4.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.4000216
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,550,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2917.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,366,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.4005036
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,549,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2917.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,932,-1.0,-1.0,-1.0,0.0,2.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.4009857
0.0,16118.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3568,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2917.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,367,-1.0,4194304.0,33554432.0,0.0,3.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.4014676
0.0,16119.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3567,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2917.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,0,933,-1.0,4194304.0,33554432.0,0.0,4.0,-1.0,2,0,2,-1.0,2,-1.0,-1.0,1,1767225617.4019496
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,548,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2917.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,0,366,-1.0,-1.0,-1.0,0.0,5.0,-1.0,1,0,2,-1.0,2,-1.0,-1.0,1,1767225617.4024317
